KEY_CODE,HYOSYO,CITYNAME,NAME,HTKSYORI,HTKSAKI,GASSAN,人口総数,男,女,世帯総数
12020130,2,函館市,豊川町,0,,,801,345,456,454
12020140,2,函館市,大手町,0,,,637,307,330,395
12020150,2,函館市,栄町,0,,,958,412,546,517
12020160,2,函館市,旭町,0,,,541,215,326,316
12020170,2,函館市,東雲町,0,,,427,172,255,217
12020180,2,函館市,大森町,0,,,1359,631,728,709
12020190,2,函館市,松風町,0,,,469,181,288,210
12020200,2,函館市,若松町,0,,,1075,471,604,564
12020210,2,函館市,千歳町,0,,,790,358,432,489
12020220,2,函館市,新川町,0,,,961,424,537,549
12020230,2,函館市,上新川町,0,,,562,236,326,312
12020240,2,函館市,海岸町,0,,,1057,449,608,555
12020250,2,函館市,大縄町,0,,,1215,544,671,678
12020260,2,函館市,松川町,0,,,2048,910,1138,1052
12020270,2,函館市,万代町,0,,,1159,523,636,649
12020280,2,函館市,浅野町,0,,,-,-,-,-
12020290,2,函館市,吉川町,0,,,741,302,439,314
12020300,2,函館市,北浜町,0,,,715,320,395,435
12020310,3,函館市,港町,0,,,5106,2522,2584,2942
1202031001,4,函館市,港町一丁目,0,,,2372,1177,1195,1274
1202031002,4,函館市,港町二丁目,0,,,1301,639,662,712
1202031003,4,函館市,港町三丁目,0,,,1433,706,727,956
12020340,2,函館市,追分町,0,,,1035,519,516,475
12020350,2,函館市,亀田町,0,,,1576,700,876,787
12020360,2,函館市,大川町,0,,,1916,823,1093,1010
12020370,2,函館市,田家町,0,,,2490,1093,1397,1350
12020380,2,函館市,白鳥町,0,,,1655,744,911,970
12020390,2,函館市,八幡町,0,,,1699,818,881,999
12020400,2,函館市,宮前町,0,,,1997,871,1126,1091
12020410,2,函館市,中島町,0,,,2300,996,1304,1157
12020420,2,函館市,千代台町,0,,,1775,822,953,1065
12020430,2,函館市,堀川町,0,,,1719,744,975,970
12020440,2,函館市,高盛町,0,,,1419,620,799,726
12020450,2,函館市,宇賀浦町,0,,,790,357,433,421
12020460,2,函館市,日乃出町,0,,,1319,609,710,654
12020470,2,函館市,的場町,0,,,2004,877,1127,1005
12020480,2,函館市,時任町,0,,,1834,804,1030,968
12020490,2,函館市,杉並町,0,,,1359,551,808,764
12020500,2,函館市,本町,0,,,1581,628,953,997
12020510,2,函館市,梁川町,0,,,1466,681,785,888
12020520,2,函館市,五稜郭町,0,,,1414,663,751,907
12020530,2,函館市,柳町,0,,,703,304,399,389
12020540,2,函館市,松陰町,0,,,2400,1062,1338,1260
12020550,2,函館市,人見町,0,,,1783,776,1007,948
12020560,2,函館市,金堀町,0,,,1161,825,336,363
12020570,2,函館市,乃木町,0,,,1237,611,626,614
12020580,2,函館市,柏木町,0,,,3105,1360,1745,1686
12020590,2,函館市,川原町,0,,,1563,677,886,945
12020600,2,函館市,深堀町,0,,,4549,1874,2675,2465
12020610,2,函館市,駒場町,0,,,1805,701,1104,753
12020620,2,函館市,広野町,0,,,695,465,230,260
12020630,2,函館市,湯浜町,0,,,1998,869,1129,1150
12020640,3,函館市,湯川町,0,,,6563,2709,3854,3295
1202064001,4,函館市,湯川町一丁目,0,,,1968,818,1150,923
1202064002,4,函館市,湯川町二丁目,0,,,2217,928,1289,1167
1202064003,4,函館市,湯川町三丁目,0,,,2378,963,1415,1205
12020670,2,函館市,戸倉町,0,,,1949,1019,930,729
12020680,2,函館市,榎本町,0,,,1208,540,668,593
12020690,2,函館市,花園町,0,,,2969,1279,1690,1556
12020700,3,函館市,日吉町,0,,,10155,4656,5499,4488
1202070001,4,函館市,日吉町一丁目,0,,,2152,1157,995,867
1202070002,4,函館市,日吉町二丁目,0,,,3026,1359,1667,1332
1202070003,4,函館市,日吉町三丁目,0,,,2880,1215,1665,1445
1202070004,4,函館市,日吉町四丁目,0,,,2097,925,1172,844
12020740,2,函館市,上野町,0,,,2268,1056,1212,1136
12020750,2,函館市,高丘町,0,,,2668,1178,1490,990
12020760,2,函館市,滝沢町,0,,,371,175,196,183
12020770,2,函館市,見晴町,0,,,395,171,224,169
12020780,2,函館市,鈴蘭丘町,0,,,94,41,53,23
12020790,2,函館市,上湯川町,0,,,3206,1470,1736,1633
12020800,2,函館市,銅山町,0,,,91,28,63,9
12020810,2,函館市,旭岡町,0,,,280,88,192,64
12020820,3,函館市,西旭岡町,0,,,3894,1695,2199,1737
1202082001,4,函館市,西旭岡町一丁目,0,,,1008,447,561,494
1202082002,4,函館市,西旭岡町二丁目,0,,,1665,730,935,756
1202082003,4,函館市,西旭岡町三丁目,0,,,1221,518,703,487
12020850,2,函館市,鱒川町,0,,,42,21,21,20
12020860,2,函館市,寅沢町,0,,,-,-,-,-
12020870,2,函館市,三森町,0,,,-,-,-,-
12020880,2,函館市,紅葉山町,0,,,4,-,4,2
12020890,2,函館市,庵原町,0,,,111,52,59,46
12020900,2,函館市,亀尾町,0,,,81,37,44,41
12020910,2,函館市,米原町,0,,,110,58,52,49
12020920,2,函館市,東畑町,0,,,59,31,28,23
12020930,2,函館市,鉄山町,0,,,18,10,8,10
12020940,2,函館市,蛾眉野町,0,,,39,21,18,19
12020950,2,函館市,根崎町,0,,,447,206,241,196
12020960,2,函館市,高松町,0,,,1915,869,1046,867
12020970,2,函館市,志海苔町,0,,,335,149,186,143
12020980,2,函館市,瀬戸川町,0,,,183,77,106,78
12020990,2,函館市,赤坂町,0,,,129,60,69,53
12021000,2,函館市,銭亀町,0,,,1334,633,701,548
12021010,2,函館市,中野町,0,,,133,31,102,12
12021020,2,函館市,新湊町,0,,,408,190,218,143
12021030,2,函館市,石倉町,0,,,20,9,11,8
12021040,2,函館市,古川町,0,,,503,227,276,216
12021050,2,函館市,豊原町,0,,,73,36,37,31
12021060,2,函館市,石崎町,0,,,477,217,260,211
12021070,2,函館市,鶴野町,0,,,69,35,34,31
12021080,2,函館市,白石町,0,,,83,44,39,34
12021090,3,函館市,富岡町,0,,,11047,4928,6119,5760
1202109001,4,函館市,富岡町一丁目,0,,,3983,1722,2261,1969
1202109002,4,函館市,富岡町二丁目,0,,,4299,1938,2361,2301
1202109003,4,函館市,富岡町三丁目,0,,,2765,1268,1497,1490
12021120,3,函館市,中道,0,,,5371,2417,2954,2857
1202112001,4,函館市,中道一丁目,0,,,1992,911,1081,1039
1202112002,4,函館市,中道二丁目,0,,,3379,1506,1873,1818
12021140,3,函館市,山の手,0,,,6837,3065,3772,3065
1202114001,4,函館市,山の手一丁目,0,,,1532,681,851,682
1202114002,4,函館市,山の手二丁目,0,,,2471,1104,1367,1102
1202114003,4,函館市,山の手三丁目,0,,,2834,1280,1554,1281
12021170,3,函館市,本通,0,,,9055,4079,4976,4348
1202117001,4,函館市,本通一丁目,0,,,3479,1594,1885,1677
1202117002,4,函館市,本通二丁目,0,,,2693,1196,1497,1341
1202117003,4,函館市,本通三丁目,0,,,1234,546,688,546
1202117004,4,函館市,本通四丁目,0,,,1649,743,906,784
12021210,3,函館市,鍛治,0,,,5142,2269,2873,2443
1202121001,4,函館市,鍛治一丁目,0,,,2554,1156,1398,1210
1202121002,4,函館市,鍛治二丁目,0,,,2588,1113,1475,1233
12021230,2,函館市,陣川町,0,,,3081,1464,1617,1273
12021240,2,函館市,神山町,0,,,466,215,251,168
12021250,3,函館市,神山,0,,,4293,1930,2363,1953
1202125001,4,函館市,神山一丁目,0,,,1124,504,620,508
1202125002,4,函館市,神山二丁目,0,,,330,143,187,169
1202125003,4,函館市,神山三丁目,0,,,2839,1283,1556,1276
12021280,2,函館市,東山町,0,,,1128,532,596,471
12021290,3,函館市,東山,0,,,5011,2292,2719,2234
1202129001,4,函館市,東山一丁目,0,,,1091,488,603,472
1202129002,4,函館市,東山二丁目,0,,,2503,1146,1357,1152
1202129003,4,函館市,東山三丁目,0,,,1417,658,759,610
12021320,3,函館市,美原,0,,,12549,5793,6756,6544
1202132001,4,函館市,美原一丁目,0,,,1865,884,981,1073
1202132002,4,函館市,美原二丁目,0,,,2782,1243,1539,1487
1202132003,4,函館市,美原三丁目,0,,,3470,1649,1821,1814
1202132004,4,函館市,美原四丁目,0,,,2315,1066,1249,1178
1202132005,4,函館市,美原五丁目,0,,,2117,951,1166,992
12021370,2,函館市,赤川町,0,,,1630,786,844,758
12021380,2,函館市,赤川,0,,,1734,823,911,827
12021390,2,函館市,亀田中野町,0,,,535,266,269,203
12021400,2,函館市,水元町,0,,,-,-,-,-
12021410,2,函館市,亀田大森町,0,,,-,-,-,-
12021420,2,函館市,石川町,0,,,5842,2713,3129,2096
12021431,3,函館市,桔梗,0,,,8549,3942,4607,3436
1202143101,4,函館市,桔梗一丁目,0,,,1408,567,841,432
1202143102,4,函館市,桔梗二丁目,0,,,1638,774,864,674
1202143103,4,函館市,桔梗三丁目,0,,,1644,772,872,714
1202143104,4,函館市,桔梗四丁目,0,,,1747,800,947,777
1202143105,4,函館市,桔梗五丁目,0,,,2112,1029,1083,839
12021432,2,函館市,桔梗町,0,,,4780,2242,2538,1736
12021440,2,函館市,西桔梗町,0,,,2926,1408,1518,1269
12021450,2,函館市,昭和町,0,,,1125,562,563,471
12021460,3,函館市,昭和,0,,,9979,4655,5324,4840
1202146001,4,函館市,昭和一丁目,0,,,1906,853,1053,879
1202146002,4,函館市,昭和二丁目,0,,,2511,1203,1308,1258
1202146003,4,函館市,昭和三丁目,0,,,2220,1004,1216,1072
1202146004,4,函館市,昭和四丁目,0,,,3342,1595,1747,1631
12021500,2,函館市,亀田本町,0,,,3336,1524,1812,1668
12021510,2,函館市,亀田港町,0,,,4010,1843,2167,1978
12021520,3,函館市,陣川,0,,,1193,548,645,548
1202152001,4,函館市,陣川一丁目,0,,,633,290,343,293
1202152002,4,函館市,陣川二丁目,0,,,560,258,302,255
12021530,3,函館市,北美原,0,,,3633,1677,1956,1618
1202153001,4,函館市,北美原一丁目,0,,,1203,554,649,530
1202153002,4,函館市,北美原二丁目,0,,,1362,628,734,620
1202153003,4,函館市,北美原三丁目,0,,,1068,495,573,468
12021540,2,函館市,函館山,0,,,-,-,-,-
12021550,2,函館市,水面調査区,0,,,-,-,-,-
12021560,2,函館市,小安町,0,,,691,307,384,279
12021570,2,函館市,釜谷町,0,,,463,192,271,180
12021580,2,函館市,汐首町,0,,,160,80,80,69
12021590,2,函館市,瀬田来町,0,,,200,96,104,73
12021600,2,函館市,弁才町,0,,,95,35,60,45
12021610,2,函館市,泊町,0,,,37,16,21,19
12021620,2,函館市,館町,0,,,68,30,38,35
12021630,2,函館市,浜町,0,,,421,192,229,191
12021640,2,函館市,新二見町,0,,,47,25,22,22
12021650,2,函館市,原木町,0,,,109,53,56,53
12021660,2,函館市,丸山町,0,,,-,-,-,-
12021670,2,函館市,小安山町,0,,,-,-,-,-
12021680,2,函館市,日浦町,0,,,159,73,86,79
12021690,2,函館市,豊浦町,0,,,167,93,74,71
12021700,2,函館市,大澗町,0,,,274,137,137,116
12021710,2,函館市,中浜町,0,,,179,83,96,88
12021720,2,函館市,川上町,0,,,140,59,81,60
12021730,2,函館市,女那川町,0,,,270,136,134,125
12021740,2,函館市,高岱町,0,,,76,38,38,37
12021750,2,函館市,日ノ浜町,0,,,320,126,194,176
12021760,2,函館市,古武井町,0,,,132,65,67,62
12021770,2,函館市,柏野町,0,,,245,93,152,86
12021780,2,函館市,恵山町,0,,,447,219,228,212
12021790,2,函館市,御崎町,0,,,77,42,35,36
12021800,2,函館市,日和山町,0,,,-,-,-,-
12021810,2,函館市,吉畑町,0,,,-,-,-,-
12021820,2,函館市,絵紙山町,0,,,2,1,1,1
12021830,2,函館市,銚子町,0,,,190,83,107,82
12021840,2,函館市,新浜町,0,,,250,107,143,112
12021850,2,函館市,新八幡町,0,,,110,55,55,61
12021860,2,函館市,島泊町,0,,,47,20,27,26
12021870,2,函館市,富浦町,0,,,65,30,35,30
12021880,2,函館市,元村町,0,,,51,24,27,23
12021890,2,函館市,恵山岬町,0,,,18,10,8,10
12021900,2,函館市,新恵山町,0,,,12,8,4,5
12021910,2,函館市,古部町,0,,,106,54,52,48
12021920,2,函館市,木直町,0,,,540,264,276,214
12021930,2,函館市,尾札部町,0,,,1146,554,592,454
12021940,2,函館市,川汲町,0,,,985,436,549,412
12021950,2,函館市,安浦町,0,,,313,126,187,133
12021960,2,函館市,臼尻町,0,,,537,261,276,249
12021970,2,函館市,豊崎町,0,,,279,129,150,113
12021980,2,函館市,大船町,0,,,364,188,176,139
12021990,2,函館市,双見町,0,,,134,67,67,53
12022000,2,函館市,岩戸町,0,,,134,74,60,48
1203,1,小樽市,,0,,,111299,50136,61163,52817
12030010,2,小樽市,港町,0,,,3,1,2,1
12030020,2,小樽市,堺町,0,,,47,21,26,24
12030030,2,小樽市,東雲町,0,,,589,265,324,385
12030040,2,小樽市,相生町,0,,,494,223,271,286
12030050,2,小樽市,山田町,0,,,637,264,373,383
12030060,3,小樽市,花園,0,,,4097,1759,2338,2385
1203006001,4,小樽市,花園一丁目,0,,,287,101,186,207
1203006002,4,小樽市,花園二丁目,0,,,867,355,512,445
1203006003,4,小樽市,花園三丁目,0,,,1360,597,763,844
1203006004,4,小樽市,花園四丁目,0,,,1311,592,719,758
1203006005,4,小樽市,花園五丁目,0,,,272,114,158,131
12030070,2,小樽市,有幌町,0,,,-,-,-,-
12030080,2,小樽市,住吉町,0,,,998,442,556,515
12030090,3,小樽市,住ノ江,0,,,621,289,332,331
1203009001,4,小樽市,住ノ江一丁目,0,,,380,169,211,201
1203009002,4,小樽市,住ノ江二丁目,0,,,241,120,121,130
12030100,3,小樽市,入船,0,,,4699,2059,2640,2416
1203010001,4,小樽市,入船一丁目,0,,,750,299,451,482
1203010002,4,小樽市,入船二丁目,0,,,834,374,460,417
1203010003,4,小樽市,入船三丁目,0,,,880,397,483,455
1203010004,4,小樽市,入船四丁目,0,,,1367,589,778,662
1203010005,4,小樽市,入船五丁目,0,,,868,400,468,400
12030110,3,小樽市,松ケ枝,0,,,2032,966,1066,977
1203011001,4,小樽市,松ケ枝一丁目,0,,,1314,622,692,629
1203011002,4,小樽市,松ケ枝二丁目,0,,,718,344,374,348
12030120,3,小樽市,最上,0,,,2991,1343,1648,1452
1203012001,4,小樽市,最上一丁目,0,,,1350,620,730,660
1203012002,4,小樽市,最上二丁目,0,,,1641,723,918,792
12030130,2,小樽市,天狗山,0,,,-,-,-,-
12030140,2,小樽市,信香町,0,,,322,149,173,149
12030150,3,小樽市,若松,0,,,1001,403,598,464
1203015001,4,小樽市,若松一丁目,0,,,493,210,283,250
1203015002,4,小樽市,若松二丁目,0,,,508,193,315,214
12030160,3,小樽市,奥沢,0,,,4118,1821,2297,1964
1203016001,4,小樽市,奥沢一丁目,0,,,1076,460,616,520
1203016002,4,小樽市,奥沢二丁目,0,,,420,182,238,199
1203016003,4,小樽市,奥沢三丁目,0,,,1071,494,577,501
1203016004,4,小樽市,奥沢四丁目,0,,,1235,536,699,601
1203016005,4,小樽市,奥沢五丁目,0,,,316,149,167,143
12030170,3,小樽市,天神,0,,,1832,860,972,845
1203017001,4,小樽市,天神一丁目,0,,,1232,543,689,579
1203017002,4,小樽市,天神二丁目,0,,,465,249,216,203
1203017003,4,小樽市,天神三丁目,0,,,135,68,67,63
1203017004,4,小樽市,天神四丁目,0,,,-,-,-,-
12030180,2,小樽市,新富町,0,,,1054,508,546,584
12030190,3,小樽市,真栄,0,,,1100,470,630,531
1203019001,4,小樽市,真栄一丁目,0,,,1007,431,576,480
1203019002,4,小樽市,真栄二丁目,0,,,93,39,54,51
12030200,2,小樽市,築港,0,,,1100,490,610,613
12030210,2,小樽市,勝納町,0,,,986,448,538,543
12030220,2,小樽市,若竹町,0,,,2461,1089,1372,1163
12030230,3,小樽市,潮見台,0,,,1583,705,878,661
1203023001,4,小樽市,潮見台一丁目,0,,,782,334,448,311
1203023002,4,小樽市,潮見台二丁目,0,,,754,351,403,325
1203023003,4,小樽市,潮見台三丁目,0,,,32,15,17,18
1203023004,4,小樽市,潮見台四丁目,0,,,15,5,10,7
12030240,2,小樽市,船浜町,0,,,114,53,61,60
12030250,3,小樽市,桜,0,,,9307,4310,4997,4142
1203025001,4,小樽市,桜一丁目,0,,,2013,889,1124,922
1203025002,4,小樽市,桜二丁目,0,,,2642,1192,1450,1219
1203025003,4,小樽市,桜三丁目,0,,,1720,825,895,740
1203025004,4,小樽市,桜四丁目,0,,,737,350,387,300
1203025005,4,小樽市,桜五丁目,0,,,2195,1054,1141,961
12030260,3,小樽市,朝里,0,,,1654,726,928,749
1203026001,4,小樽市,朝里一丁目,0,,,87,42,45,45
1203026002,4,小樽市,朝里二丁目,0,,,608,250,358,279
1203026003,4,小樽市,朝里三丁目,0,,,754,341,413,337
1203026004,4,小樽市,朝里四丁目,0,,,205,93,112,88
12030271,3,小樽市,新光,0,,,8325,3572,4753,3435
1203027101,4,小樽市,新光一丁目,0,,,2887,1185,1702,1138
1203027102,4,小樽市,新光二丁目,0,,,1432,541,891,538
1203027103,4,小樽市,新光三丁目,0,,,1711,774,937,765
1203027104,4,小樽市,新光四丁目,0,,,1141,516,625,470
1203027105,4,小樽市,新光五丁目,0,,,1154,556,598,524
12030272,2,小樽市,新光町,0,,,811,382,429,265
12030280,3,小樽市,朝里川温泉,0,,,892,350,542,292
1203028001,4,小樽市,朝里川温泉一丁目,0,,,540,257,283,230
1203028002,4,小樽市,朝里川温泉二丁目,0,,,352,93,259,62
1203028003,4,小樽市,朝里川温泉三丁目,0,,,-,-,-,-
12030290,3,小樽市,望洋台,0,,,3440,1591,1849,1339
1203029001,4,小樽市,望洋台一丁目,0,,,941,446,495,396
1203029002,4,小樽市,望洋台二丁目,0,,,1769,779,990,688
1203029003,4,小樽市,望洋台三丁目,0,,,730,366,364,255
1203029004,4,小樽市,望洋台四丁目,0,,,-,-,-,-
12030300,2,小樽市,張碓町,0,,,698,342,356,304
12030310,2,小樽市,春香町,0,,,207,100,107,94
12030320,3,小樽市,銭函,0,,,5811,2758,3053,2569
1203032001,4,小樽市,銭函一丁目,0,,,2231,1063,1168,1007
1203032002,4,小樽市,銭函二丁目,0,,,2190,992,1198,1048
1203032003,4,小樽市,銭函三丁目,0,,,1390,703,687,514
1203032004,4,小樽市,銭函四丁目,0,,,-,-,-,-
1203032005,4,小樽市,銭函五丁目,0,,,-,-,-,-
12030330,2,小樽市,見晴町,0,,,913,439,474,285
12030340,2,小樽市,星野町,0,,,1419,701,718,566
12030350,2,小樽市,桂岡町,0,,,2185,1032,1153,1115
12030500,3,小樽市,色内,0,,,1590,697,893,927
1203050001,4,小樽市,色内一丁目,0,,,797,350,447,487
1203050002,4,小樽市,色内二丁目,0,,,650,293,357,364
1203050003,4,小樽市,色内三丁目,0,,,143,54,89,76
12030510,3,小樽市,稲穂,0,,,4418,1876,2542,2481
1203051001,4,小樽市,稲穂一丁目,0,,,641,250,391,299
1203051002,4,小樽市,稲穂二丁目,0,,,628,264,364,346
1203051003,4,小樽市,稲穂三丁目,0,,,982,420,562,638
1203051004,4,小樽市,稲穂四丁目,0,,,920,387,533,525
1203051005,4,小樽市,稲穂五丁目,0,,,1247,555,692,673
12030520,3,小樽市,富岡,0,,,2919,1324,1595,1552
1203052001,4,小樽市,富岡一丁目,0,,,1231,582,649,725
1203052002,4,小樽市,富岡二丁目,0,,,1688,742,946,827
12030530,3,小樽市,緑,0,,,4801,2315,2486,2694
1203053001,4,小樽市,緑一丁目,0,,,1864,898,966,1142
1203053002,4,小樽市,緑二丁目,0,,,1710,800,910,866
1203053003,4,小樽市,緑三丁目,0,,,1081,531,550,623
1203053004,4,小樽市,緑四丁目,0,,,136,82,54,57
1203053005,4,小樽市,緑五丁目,0,,,10,4,6,6
12030540,2,小樽市,旭町,0,,,-,-,-,-
12030550,2,小樽市,錦町,0,,,564,258,306,292
12030560,2,小樽市,豊川町,0,,,643,273,370,324
12030570,2,小樽市,石山町,0,,,941,425,516,461
12030580,3,小樽市,手宮,0,,,640,283,357,299
1203058001,4,小樽市,手宮一丁目,0,,,153,76,77,60
1203058002,4,小樽市,手宮二丁目,0,,,272,105,167,137
1203058003,4,小樽市,手宮三丁目,0,,,215,102,113,102
12030590,2,小樽市,末広町,0,,,1354,613,741,666
12030600,2,小樽市,梅ケ枝町,0,,,1035,457,578,524
12030610,2,小樽市,清水町,0,,,896,409,487,431
12030620,3,小樽市,長橋,0,,,5330,2387,2943,2384
1203062001,4,小樽市,長橋一丁目,0,,,791,354,437,389
1203062002,4,小樽市,長橋二丁目,0,,,934,395,539,432
1203062003,4,小樽市,長橋三丁目,0,,,1345,633,712,546
1203062004,4,小樽市,長橋四丁目,0,,,1117,519,598,520
1203062005,4,小樽市,長橋五丁目,0,,,1143,486,657,497
12030630,3,小樽市,幸,0,,,3684,1712,1972,1548
1203063001,4,小樽市,幸一丁目,0,,,9,3,6,5
1203063002,4,小樽市,幸二丁目,0,,,1689,785,904,670
1203063003,4,小樽市,幸三丁目,0,,,914,429,485,403
1203063004,4,小樽市,幸四丁目,0,,,1072,495,577,470
12030640,3,小樽市,オタモイ,0,,,3348,1446,1902,1451
1203064001,4,小樽市,オタモイ一丁目,0,,,2076,872,1204,891
1203064002,4,小樽市,オタモイ二丁目,0,,,259,125,134,117
1203064003,4,小樽市,オタモイ三丁目,0,,,1013,449,564,443
1203064004,4,小樽市,オタモイ四丁目,0,,,-,-,-,-
12030650,3,小樽市,高島,0,,,2497,1127,1370,1160
1203065001,4,小樽市,高島一丁目,0,,,244,106,138,105
1203065002,4,小樽市,高島二丁目,0,,,467,222,245,216
1203065003,4,小樽市,高島三丁目,0,,,591,262,329,289
1203065004,4,小樽市,高島四丁目,0,,,405,194,211,183
1203065005,4,小樽市,高島五丁目,0,,,790,343,447,367
12030660,3,小樽市,赤岩,0,,,2871,1276,1595,1248
1203066001,4,小樽市,赤岩一丁目,0,,,1396,643,753,642
1203066002,4,小樽市,赤岩二丁目,0,,,1475,633,842,606
1203066003,4,小樽市,赤岩三丁目,0,,,-,-,-,-
12030670,3,小樽市,祝津,0,,,1578,675,903,765
1203067001,4,小樽市,祝津一丁目,0,,,665,266,399,351
1203067002,4,小樽市,祝津二丁目,0,,,503,227,276,235
1203067003,4,小樽市,祝津三丁目,0,,,410,182,228,179
1203067004,4,小樽市,祝津四丁目,0,,,-,-,-,-
12030680,3,小樽市,塩谷,0,,,2642,1185,1457,1223
1203068001,4,小樽市,塩谷一丁目,0,,,1159,508,651,593
1203068002,4,小樽市,塩谷二丁目,0,,,1183,527,656,489
1203068003,4,小樽市,塩谷三丁目,0,,,113,61,52,56
1203068004,4,小樽市,塩谷四丁目,0,,,187,89,98,85
1203068005,4,小樽市,塩谷五丁目,0,,,-,-,-,-
12030690,3,小樽市,桃内,0,,,136,62,74,64
1203069001,4,小樽市,桃内一丁目,0,,,133,61,72,62
1203069002,4,小樽市,桃内二丁目,0,,,3,1,2,2
1203069003,4,小樽市,桃内三丁目,0,,,-,-,-,-
12030700,3,小樽市,忍路,0,,,223,101,122,111
1203070001,4,小樽市,忍路一丁目,0,,,157,71,86,82
1203070002,4,小樽市,忍路二丁目,0,,,66,30,36,29
1203070003,4,小樽市,忍路三丁目,0,,,-,-,-,-
12030710,3,小樽市,蘭島,0,,,644,300,344,321
1203071001,4,小樽市,蘭島一丁目,0,,,577,268,309,284
1203071002,4,小樽市,蘭島二丁目,0,,,67,32,35,37
1203071003,4,小樽市,蘭島三丁目,0,,,-,-,-,-
12030720,2,小樽市,水面調査区,0,,,4,4,-,4
1204,1,旭川市,,0,,,329306,152108,177198,156195
12041000,3,旭川市,宮下通,0,,,2786,1156,1630,1675
1204100001,4,旭川市,宮下通一丁目,0,,,174,76,98,114
1204100002,4,旭川市,宮下通二丁目,0,,,4,4,-,4
1204100003,4,旭川市,宮下通三丁目,0,,,347,127,220,181
1204100004,4,旭川市,宮下通四丁目,0,,,185,76,109,90
1204100005,4,旭川市,宮下通五丁目,0,,,159,74,85,83
1204100006,4,旭川市,宮下通六丁目,0,,,-,-,-,-
1204100007,4,旭川市,宮下通七丁目,0,,,34,6,28,27
1204100008,4,旭川市,宮下通八丁目,0,,,-,-,-,-
1204100009,4,旭川市,宮下通九丁目,0,,,160,70,90,139
1204100010,4,旭川市,宮下通十丁目,0,,,-,-,-,-
1204100011,4,旭川市,宮下通十一丁目,0,,,132,64,68,71
1204100012,4,旭川市,宮下通十二丁目,0,,,2,1,1,2
1204100013,4,旭川市,宮下通十三丁目,0,,,189,67,122,94
1204100014,4,旭川市,宮下通十四丁目,0,,,151,64,87,75
1204100015,4,旭川市,宮下通十五丁目,0,,,83,31,52,45
1204100016,4,旭川市,宮下通十六丁目,0,,,195,79,116,110
1204100017,4,旭川市,宮下通十七丁目,0,,,-,-,-,-
1204100018,4,旭川市,宮下通十八丁目,0,,,152,73,79,98
1204100019,4,旭川市,宮下通十九丁目,0,,,85,38,47,56
1204100020,4,旭川市,宮下通二十丁目,0,,,97,42,55,53
1204100021,4,旭川市,宮下通二十一丁目,0,,,64,30,34,40
1204100022,4,旭川市,宮下通二十二丁目,0,,,45,18,27,26
1204100023,4,旭川市,宮下通二十三丁目,0,,,102,45,57,65
1204100024,4,旭川市,宮下通二十四丁目,0,,,181,79,102,126
1204100025,4,旭川市,宮下通二十五丁目,0,,,148,49,99,101
1204100026,4,旭川市,宮下通二十六丁目,0,,,97,43,54,75
12041010,3,旭川市,一条通,0,,,2025,920,1105,1311
1204101001,4,旭川市,一条通一丁目,0,,,184,86,98,134
1204101002,4,旭川市,一条通二丁目,0,,,107,43,64,70
1204101003,4,旭川市,一条通三丁目,0,,,106,40,66,79
1204101004,4,旭川市,一条通四丁目,0,,,48,21,27,37
1204101005,4,旭川市,一条通五丁目,0,,,149,67,82,113
1204101006,4,旭川市,一条通六丁目,0,,,3,1,2,1
1204101007,4,旭川市,一条通七丁目,0,,,76,34,42,65
1204101008,4,旭川市,一条通八丁目,0,,,-,-,-,-
1204101009,4,旭川市,一条通九丁目,0,,,10,6,4,2
1204101010,4,旭川市,一条通十丁目,0,,,121,72,49,104
1204101011,4,旭川市,一条通十一丁目,0,,,84,34,50,61
1204101012,4,旭川市,一条通十二丁目,0,,,138,36,102,31
1204101013,4,旭川市,一条通十三丁目,0,,,51,21,30,32
1204101014,4,旭川市,一条通十四丁目,0,,,103,63,40,47
1204101015,4,旭川市,一条通十五丁目,0,,,209,93,116,142
1204101016,4,旭川市,一条通十六丁目,0,,,91,31,60,40
1204101017,4,旭川市,一条通十七丁目,0,,,106,59,47,69
1204101018,4,旭川市,一条通十八丁目,0,,,113,48,65,81
1204101019,4,旭川市,一条通十九丁目,0,,,42,22,20,20
1204101020,4,旭川市,一条通二十丁目,0,,,59,32,27,39
1204101021,4,旭川市,一条通二十一丁目,0,,,50,25,25,35
1204101022,4,旭川市,一条通二十二丁目,0,,,39,18,21,26
1204101023,4,旭川市,一条通二十三丁目,0,,,25,14,11,11
1204101024,4,旭川市,一条通二十四丁目,0,,,39,24,15,25
1204101025,4,旭川市,一条通二十五丁目,0,,,72,30,42,47
12041020,3,旭川市,二条通,0,,,1679,734,945,1047
1204102001,4,旭川市,二条通一丁目,0,,,74,36,38,54
1204102002,4,旭川市,二条通二丁目,0,,,183,78,105,131
1204102003,4,旭川市,二条通三丁目,0,,,102,50,52,66
1204102004,4,旭川市,二条通四丁目,0,,,38,13,25,20
1204102005,4,旭川市,二条通五丁目,0,,,65,28,37,48
1204102006,4,旭川市,二条通六丁目,0,,,43,19,24,33
1204102007,4,旭川市,二条通七丁目,0,,,7,3,4,3
1204102008,4,旭川市,二条通八丁目,0,,,1,-,1,1
1204102009,4,旭川市,二条通九丁目,0,,,35,16,19,19
1204102010,4,旭川市,二条通十丁目,0,,,22,12,10,16
1204102011,4,旭川市,二条通十一丁目,0,,,113,23,90,46
